flight_number;date_utc;rocket_name;rocket;launchpad;cores;success;payload_mass_kg;landing_success
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;13260.0;
144;2022-01-06 21:49:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;13260.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591817f23b2663');True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 10);True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'RTLS');True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb267a34e7c7');True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;0.0;
145;2022-01-13 15:25:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;0.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5ef670f10059c33cee4a826c');True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 10);True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;13260.0;
146;2022-01-19 00:04:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;13260.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f359183c413b265d');True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 3);True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'RTLS');True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3032383ecb267a34e7c7');True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;2240.0;
147;2022-01-31 23:11:12+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;2240.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '61fae5947aa67176fe3e0e1e');True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 1);True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'RTLS');True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3032383ecb554034e7c9');True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;0.0;
148;2022-02-02 20:18:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', False);True;0.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5f57c53d0622a6330279009f');True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 6);True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;13260.0;
149;2022-02-03 18:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a7f3591817f23b2663');True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 11);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
150;2022-02-21 14:44:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '5f57c54a0622a633027900a1');True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 4);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'ASDS');True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3032383ecb6bb234e7ca');True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;13260.0;
151;2022-02-25 17:12:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5ef670f10059c33cee4a826c');True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 11);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecbb9e534e7cc');True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;13260.0;
152;2022-03-03 14:35:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f359183c413b265d');True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 4);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
153;2022-03-09 13:45:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5e9e28a6f35918c0803b265c');True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 12);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecbb9e534e7cc');True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
154;2022-03-19 03:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13260.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5f57c53d0622a6330279009f');True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 7);True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecbb9e534e7cc');True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;0.0;
155;2022-04-01 16:24:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5f57c5440622a633027900a0');True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 5);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;0.0;
156;2022-04-08 15:17:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '61fae5947aa67176fe3e0e1e');True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 2);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'RTLS');True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3032383ecb554034e7c9');True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;0.0;
157;2022-04-17 13:13:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;0.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5ef670f10059c33cee4a826c');True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 12);True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecbb9e534e7cc');True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
158;2022-04-21 15:16:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13260.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '60b800111f83cc1e59f16438');True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 4);True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;0.0;
159;2022-04-27 07:52:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;0.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '5f57c5440622a633027900a0');True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 6);True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecbb9e534e7cc');True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
160;2022-04-29 21:27:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', True);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('core', '5e9e28a7f3591817f23b2663');True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('flight', 12);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('gridfins', True);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_attempt', True);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_success', True);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landing_type', 'ASDS');True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('landpad', '5e9e3033383ecb075134e7cd');True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('legs', True);True;13260.0;
161;2022-05-06 09:42:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509094188566f88;('reused', True);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('core', '5f57c54a0622a633027900a1');True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('flight', 5);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('gridfins', True);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_attempt', True);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_success', True);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landing_type', 'ASDS');True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('landpad', '5e9e3032383ecb6bb234e7ca');True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('legs', True);True;13260.0;
162;2022-05-13 22:07:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4502f509092b78566f87;('reused', True);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('core', '627843db57b51b752c5c5a54');True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('flight', 1);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('gridfins', True);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_attempt', True);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_success', True);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landing_type', 'ASDS');True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('landpad', '5e9e3033383ecbb9e534e7cc');True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('legs', True);True;13260.0;
163;2022-05-14 20:40:00+00:00;Falcon 9;5e9d0d95eda69973a809d1ec;5e9e4501f509094ba4566f84;('reused', False);True;13260.0;
